ref,info
11812136294,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Cầu Rạch Đĩa""/><tag k=""public_transport"" v=""platform""/>"
11812136295,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Hoàng Anh Gia Lai 3""/><tag k=""public_transport"" v=""platform""/>"
11812136296,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Ngã ba Phước Lộc""/><tag k=""public_transport"" v=""platform""/>"
11812136297,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Cầu số 1""/><tag k=""public_transport"" v=""platform""/>"
11812136298,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Làng Đại học Khu B""/><tag k=""public_transport"" v=""platform""/>"
11812136299,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Bệnh viện Huyện Nhà Bè""/><tag k=""public_transport"" v=""platform""/>"
11812136300,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Khu dân cư Galleria""/><tag k=""public_transport"" v=""platform""/>"
11812136301,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Bình Xuyên 2""/><tag k=""public_transport"" v=""platform""/>"
11812136342,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Phạm Hữu Lầu""/><tag k=""public_transport"" v=""platform""/>"
11812136343,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Bình Xuyên 2""/><tag k=""public_transport"" v=""platform""/>"
11812136344,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Bệnh viện Huyện Nhà Bè""/><tag k=""public_transport"" v=""platform""/>"
11812136345,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Làng Đại học Khu B""/><tag k=""public_transport"" v=""platform""/>"
11812136346,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Cầu số 1""/><tag k=""public_transport"" v=""platform""/>"
11812136347,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Ngã ba Phước Lộc""/><tag k=""public_transport"" v=""platform""/>"
11812136348,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Hoàng Anh Gia Lai 3""/><tag k=""public_transport"" v=""platform""/>"
11813095034,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Cao Thắng""/><tag k=""public_transport"" v=""platform""/>"
11813095035,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Bệnh viện Bình Dân""/><tag k=""public_transport"" v=""platform""/>"
11814146805,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing:markings"" v=""yes""/><tag k=""highway"" v=""crossing""/>"
11814146808,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing:markings"" v=""yes""/><tag k=""highway"" v=""crossing""/><tag k=""traffic_calming"" v=""hump""/>"
11814146810,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing:markings"" v=""yes""/><tag k=""highway"" v=""crossing""/>"
11814394621,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing:markings"" v=""yes""/><tag k=""highway"" v=""crossing""/>"
11815349717,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1041/80/34A3 Trần Xuân Soạn,""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""1041/80/34A3 Trần Xuân Soạn,""/>"
11815370422,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""MD3-2, Chung cư Scenic valley 1, Đường Tôn Dật Tiên,""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/><tag k=""name"" v=""MD3-2, Chung cư Scenic valley 1, Đường Tôn Dật Tiên,""/>"
11815976438,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""461 nguyễn đình chiểu,""/><tag k=""addr:subdistrict"" v=""Phường 02""/><tag k=""name"" v=""461 nguyễn đình chiểu,""/>"
11816246519,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""487/35/2A Huỳnh Tấn Phát, phường Tân Thuận Đông, Q7,""/><tag k=""addr:subdistrict"" v=""Phường Tân Thuận Đông""/><tag k=""name"" v=""487/35/2A Huỳnh Tấn Phát, phường Tân Thuận Đông, Q7,""/>"
11816252815,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""5/3 nguyễn văn quỳ,""/><tag k=""addr:subdistrict"" v=""Phường Tân Thuận Đông""/><tag k=""name"" v=""5/3 nguyễn văn quỳ,""/>"
11817543717,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""145 Tôn Thất Đạm,""/><tag k=""addr:subdistrict"" v=""Phường Bến Nghé""/><tag k=""name"" v=""145 Tôn Thất Đạm,""/>"
11817688820,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""145 Tôn Thất Đạm,""/><tag k=""addr:subdistrict"" v=""Phường Bến Nghé""/><tag k=""name"" v=""145 Tôn Thất Đạm""/>"
11818305243,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Số 05 Tân Vĩnh,""/><tag k=""addr:subdistrict"" v=""Phường 04""/><tag k=""name"" v=""Số 05 Tân Vĩnh,""/>"
11818305279,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1033 Huỳnh Tấn Phát,""/><tag k=""addr:subdistrict"" v=""Phường Phú Thuận""/><tag k=""name"" v=""1033 Huỳnh Tấn Phát""/>"
11818310966,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""53 Hồ Xuân Hương,""/><tag k=""addr:subdistrict"" v=""Phường Võ Thị Sáu""/><tag k=""name"" v=""53 Hồ Xuân Hương,""/>"
11818311568,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""861/27/32B Trần Xuân Soạn,""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""861/27/32B Trần Xuân Soạn,""/>"
11818314579,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""35 Nguyễn Huệ,""/><tag k=""addr:subdistrict"" v=""Phường Bến Nghé""/><tag k=""name"" v=""35 Nguyễn Huệ""/>"
11818328065,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1041/122 Trần Xuân Soạn,""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""1041/122 Trần Xuân Soạn,""/>"
11818344216,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""4 Võ Văn Kiệt,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""4 Võ Văn Kiệt""/>"
11818355170,"<tag k=""addr:city"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:housenumber"" v=""12""/><tag k=""addr:street"" v=""Đường Tân Trào""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/>"
11818366389,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""114 Hoàng Diệu, Phường 12, Quận 4, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 13""/><tag k=""name"" v=""114 Hoàng Diệu""/>"
11818448751,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Công ty Châu á, 1 đường số 4, kdc Tân Thành Lập,""/><tag k=""addr:subdistrict"" v=""Phường Phú Mỹ""/><tag k=""name"" v=""Công ty Châu á, 1 đường số 4, kdc Tân Thành Lập,""/>"
11818449567,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""B4 Era Town, đường 15B,""/><tag k=""addr:subdistrict"" v=""Phường Phú Mỹ""/><tag k=""name"" v=""B4 Era Town, đường 15B,""/>"
11820949643,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""79a Hàm Nghi,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""79a Hàm Nghi""/>"
11820957256,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""245b/77b/23b ship gọi trước 30p đường nguyễn trãi,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Cư Trinh""/><tag k=""name"" v=""245b/77b/23b ship gọi trước 30p đường nguyễn trãi,""/>"
11820961802,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""132 bến vân đồn, Phường 06, Quận 4, Thành phố Hồ Chí Minh, Phường 06, Quận 4, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 09""/><tag k=""name"" v=""132 bến vân đồn, Phường 06, Quận 4, Thành phố Hồ Chí Minh, Phường 06, Quận 4, Thành phố Hồ Chí Minh""/>"
11821179544,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""23 Nguyễn Hữu Thọ,""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""23 Nguyễn Hữu Thọ""/>"
11821258621,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""100 Cô Giang (Chung Cư Soho căn 1503),""/><tag k=""addr:subdistrict"" v=""Phường Cô Giang""/><tag k=""name"" v=""100 Cô Giang (Chung Cư Soho căn 1503),""/>"
11821298151,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Block C, Chung cư Midtown M8,""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/><tag k=""name"" v=""Block C, Chung cư Midtown M8,""/>"
11821548526,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Công ty TNHH LPLY - nhà số B77 khu dân cư kim sơn,""/><tag k=""addr:subdistrict"" v=""Phường Tân Phong""/><tag k=""name"" v=""Công ty TNHH LPLY - nhà số B77 khu dân cư kim sơn,""/>"
11821968217,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""254-256 Lê Thánh Tôn,""/><tag k=""addr:subdistrict"" v=""Phường Bến Thành""/><tag k=""name"" v=""254-256 Lê Thánh Tôn,""/>"
11822444350,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""20/5A đường Tân Mỹ,""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/><tag k=""name"" v=""20/5A đường Tân Mỹ,""/>"
11822472031,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""A60 Đường Phú Thuận,""/><tag k=""addr:subdistrict"" v=""Phường Phú Thuận""/><tag k=""name"" v=""A60 Đường Phú Thuận""/>"
11822505813,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""183D/11 Tôn Thất Thuyết,""/><tag k=""addr:subdistrict"" v=""Phường 04""/><tag k=""name"" v=""183D/11 Tôn Thất Thuyết,""/>"
11822515425,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""93 Nguyễn Du,""/><tag k=""addr:subdistrict"" v=""Phường Bến Nghé""/><tag k=""name"" v=""93 Nguyễn Du""/>"
11824244776,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""15 Nguyễn Cao""/><tag k=""addr:subdistrict"" v=""Phường Tân Phong""/><tag k=""name"" v=""15 Nguyễn Cao""/>"
11824547906,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""541 Huỳnh Tấn Phát, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường Tân Thuận Đông""/><tag k=""name"" v=""541 Huỳnh Tấn Phát""/>"
11824697561,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""235 Nguyễn Văn Cừ,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Cư Trinh""/><tag k=""name"" v=""235 Nguyễn Văn Cừ,""/>"
11825097702,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing:markings"" v=""yes""/><tag k=""highway"" v=""crossing""/>"
11825097705,"<tag k=""highway"" v=""traffic_signals""/><tag k=""traffic_signals"" v=""signal""/>"
11828270747,"<tag k=""emergency"" v=""fire_hydrant""/><tag k=""fire_hydrant:position"" v=""sidewalk""/><tag k=""fire_hydrant:type"" v=""pillar""/><tag k=""survey:date"" v=""2024-04-18""/>"
11828579948,"<tag k=""emergency"" v=""fire_hydrant""/><tag k=""fire_hydrant:position"" v=""sidewalk""/><tag k=""fire_hydrant:type"" v=""pillar""/><tag k=""survey:date"" v=""2024-04-18""/>"
11828580978,"<tag k=""emergency"" v=""fire_hydrant""/><tag k=""fire_hydrant:position"" v=""sidewalk""/><tag k=""fire_hydrant:type"" v=""pillar""/><tag k=""survey:date"" v=""2024-04-18""/>"
11828612086,"<tag k=""emergency"" v=""fire_hydrant""/><tag k=""fire_hydrant:position"" v=""sidewalk""/><tag k=""fire_hydrant:type"" v=""pillar""/><tag k=""survey:date"" v=""2024-04-18""/>"
11828612206,"<tag k=""emergency"" v=""fire_hydrant""/><tag k=""fire_hydrant:position"" v=""sidewalk""/><tag k=""fire_hydrant:type"" v=""pillar""/><tag k=""survey:date"" v=""2024-04-18""/>"
11828616874,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Căn hộ A0802 chung cư Lux city,""/><tag k=""addr:subdistrict"" v=""Phường Bình Thuận""/><tag k=""name"" v=""Căn hộ A0802 chung cư Lux city,""/>"
11829529355,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Căn hộ A0802 chung cư Lux city,""/><tag k=""addr:subdistrict"" v=""Phường Bình Thuận""/><tag k=""name"" v=""Căn hộ A0802 chung cư Lux city,""/>"
11829791873,"<tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Cô Ba""/>"
11829832029,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2F đường 79 phường Tân quy quận 7,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2F đường 79 phường Tân quy quận 7,""/>"
11829838456,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""79A Hàm Nghi,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""79A Hàm Nghi""/>"
11829840931,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1/8 Phó Đức Chính,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""1/8 Phó Đức Chính,""/>"
11830183907,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""bệnh viện quận 7, 101 Nguyễn Thị Thập,""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/><tag k=""name"" v=""bệnh viện quận 7, 101 Nguyễn Thị Thập,""/>"
11832077066,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2/3 Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2/3 Đường Số 79""/>"
11832088142,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""156b Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""156b Đường Số 79""/>"
11832091095,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2g/2 Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2g/2 Đường Số 79""/>"
11832096232,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""33 Đ. Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""Sunrise Cityview - Sảnh A""/>"
11832101023,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""37 Đường 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""37 Đường 79""/>"
11832102684,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Bệnh viện Quận 7, 101 Nguyễn Thị Thập, Tân Phú, Quận 7, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường Tân Phú""/><tag k=""name"" v=""Bệnh viện Quận 7""/>"
11832105363,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""33 Nguyễn Hữu Thọ - Căn hộ Sunrise City View,""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""33 Nguyễn Hữu Thọ - Căn hộ Sunrise City View,""/>"
11832105364,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2/2 Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2/2 Đường Số 79""/>"
11832107182,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""10/4 Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""10/4 Đường Số 79""/>"
11832108432,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""168a Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""168a Đường Số 79""/>"
11832114068,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Đường Điện Biên Phủ, Phường 4, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 04""/><tag k=""name"" v=""387 Đường Điện Biên Phủ""/>"
11832117991,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2f Đường số 79, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2f Đường số 79""/>"
11832118828,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""156a Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""156a Đường Số 79""/>"
11832118984,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Đường Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 05""/><tag k=""name"" v=""387 Đường Võ Văn Tần""/>"
11832120420,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Nguyễn Đình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 05""/><tag k=""name"" v=""387 Nguyễn Đình Chiểu""/>"
11832120718,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""2f Đường số 79, Tân Quy, Quận 7, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""2f Đường số 79""/>"
11832121651,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 05""/><tag k=""name"" v=""387 Võ Văn Tần""/>"
11832121841,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1 P. Đức Chính, Phó Đức Chính,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""1 P. Đức Chính""/>"
11832124126,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""6a Đường Số 79,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""6a Đường Số 79""/>"
11832124127,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""1 P. Đức Chính,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Thái Bình""/><tag k=""name"" v=""1 P. Đức Chính""/>"
11832124128,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 05""/><tag k=""name"" v=""387 Đường Nguyễn Đình Chiểu""/>"
11832131028,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""Sunrise Cityview - Sảnh A, 33 Đường Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường Tân Hưng""/><tag k=""name"" v=""Sunrise Cityview - Sảnh A""/>"
11832133208,"<tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""51 Phạm Viết Chánh,""/><tag k=""addr:subdistrict"" v=""Phường Nguyễn Cư Trinh""/><tag k=""name"" v=""51 Phạm Viết Chánh""/>"
11832136478,"<tag k=""addr:district"" v=""Quận 3""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""387 Điện Biên Phủ, Phường 4, Quận 3, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 04""/><tag k=""name"" v=""387 Điện Biên Phủ""/>"
11832250883,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""174/1 lê quốc hưng,""/><tag k=""addr:subdistrict"" v=""Phường 13""/><tag k=""name"" v=""174/1 lê quốc hưng,""/>"
11832578055,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""30/31/24/21 lâm văn bền,""/><tag k=""addr:subdistrict"" v=""Phường Tân Kiểng""/><tag k=""name"" v=""30/31/24/21 lâm văn bền,""/>"
11832586633,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""174/1 Lê Quốc Hưng, Phường 12, Quận 4, Thành phố Hồ Chí Minh""/><tag k=""addr:subdistrict"" v=""Phường 13""/><tag k=""name"" v=""174/1 Lê Quốc Hưng""/>"
11832604094,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""174/1 Lê Quốc Hưng, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam""/><tag k=""addr:subdistrict"" v=""Phường 13""/><tag k=""name"" v=""174/1 Lê Quốc Hưng""/>"
11836260901,"<tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""259 Đường Số 17,""/><tag k=""addr:subdistrict"" v=""Phường Tân Quy""/><tag k=""name"" v=""259 Đường Số 17""/>"
11836385574,"<tag k=""addr:district"" v=""Quận 4""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""122/27/30/2/12C tôn đản phường 10 quận 4 thành phố  hồ Chí Minh,""/><tag k=""addr:subdistrict"" v=""Phường 10""/><tag k=""name"" v=""122/27/30/2/12C tôn đản phường 10 quận 4 thành phố  hồ Chí Minh,""/>"
